"id","title","authors","venue","year"
"journals/sigmod/Chaudhri98","Workshop Report on Experiences Using Object Data Management in the Real-World","Akmal B. Chaudhri","SIGMOD Record",1998
"conf/vldb/RamasamyPNK00","Set Containment Joins: The Good, The Bad and The Ugly","Karthikeyan Ramasamy, Jeffrey F. Naughton, Jignesh M. Patel, Raghav Kaushik","VLDB",2000
"conf/sigmod/VanceM96","Rapid Bushy Join-order Optimization with Cartesian Products","Bennet Vance, David Maier","SIGMOD Conference",1996
"conf/sigmod/AcharyaGPR99","The Aqua Approximate Query Answering System","Sridhar Ramaswamy, Swarup Acharya, Phillip B. Gibbons, Viswanath Poosala","SIGMOD Conference",1999
"journals/sigmod/Chamberlin03","2003 SIGMOD Innovations Award Speech","Donald D. Chamberlin","SIGMOD Record",2003
"conf/sigmod/GoldmanW00","WSQ/DSQ: A Practical Approach for Combined Querying of Databases and the Web","Roy Goldman, Jennifer Widom","SIGMOD Conference",2000
"conf/vldb/MargaritisFT01","NetCube: A Scalable Tool for Fast Data Mining and Compression","Dimitris Margaritis, Christos Faloutsos, Sebastian Thrun","VLDB",2001
"conf/vldb/GotoK02","A New Passenger Support System for Public Transport using Mobile Database Access","Koichi Goto, Yahiko Kambayashi","VLDB",2002
"conf/sigmod/MogiK96","Hot Mirroring: A Study to Hide Parity Upgrade Penalty and Degradations During Rebuilds for RAID5","Masaru Kitsuregawa, Kazuhiko Mogi","SIGMOD Conference",1996
"journals/sigmod/CabreraLM01","Detection and Classification of Intrusions and Faults using Sequences of System Calls","João B. D. Cabrera, Raman K. Mehra, Lundy M. Lewis","SIGMOD Record",2001
"conf/vldb/LinLYZ03","Multiscale Histograms: Summarizing Topological Relations in Large Spatial Datasets","Xuemin Lin, Qing Liu, Yidong Yuan, Xiaofang Zhou","VLDB",2003
"journals/sigmod/WangD03","Review of Web caching and replication by Michael Rabinovich and Oliver Spatscheck. Addison Wesley 2002","Qiang Wang, Brian D. Davison","SIGMOD Record",2003
"conf/vldb/ZhouR03","Buffering Accesses to Memory-Resident Index Structures","Jingren Zhou, Kenneth A. Ross","VLDB",2003
"conf/vldb/AgrawalLSS95","Fast Similarity Search in the Presence of Noise, Scaling, and Translation in Time-Series Databases","King-Ip Lin, Harpreet S. Sawhney, Rakesh Agrawal, Kyuseok Shim","VLDB",1995
"conf/vldb/FaloutsosMS96","Modeling Skewed Distribution Using Multifractals and the `80-20' Law","Abraham Silberschatz, Christos Faloutsos, Yossi Matias","VLDB",1996
"conf/vldb/OoiYTJ01","Indexing the Distance: An Efficient Method to KNN Processing","Cui Yu, Kian-Lee Tan, Beng Chin Ooi, H. V. Jagadish","VLDB",2001
"journals/vldb/BarbaraI95","Sleepers and Workaholics: Caching Strategies in Mobile Environments","Tomasz Imielinski, Daniel Barbará","VLDB J.",1995
"conf/sigmod/BerchtoldK97","S3: Similarity Search in CAD Database Systems","Hans-Peter Kriegel, Stefan Berchtold","SIGMOD Conference",1997
"conf/sigmod/GoelI96","SQL Query Optimization: Reordering for a General Class of Queries","Piyush Goel, Balakrishna R. Iyer","SIGMOD Conference",1996
"conf/vldb/SchaeferBBJ00","Controlling Data Warehouses with Knowledge Networks","Jan-Dirk Becker, Matthias Jarke, Andreas Boehmer, Elvira Schaefer","VLDB",2000
"conf/sigmod/GuhaJKSY02","Approximate XML joins","H. V. Jagadish, Ting Yu, Divesh Srivastava, Sudipto Guha, Nick Koudas","SIGMOD Conference",2002
"conf/sigmod/PolyzotisG02","Statistical synopses for graph-structured XML databases","Minos N. Garofalakis, Neoklis Polyzotis","SIGMOD Conference",2002
"journals/sigmod/Winslett03a","Interview with Michael Stonebraker","Marianne Winslett","SIGMOD Record",2003
"journals/tods/EiterLLS01","Probabilistic object bases","Thomas Eiter, V. S. Subrahmanian, Thomas Lukasiewicz, James J. Lu","ACM Trans. Database Syst.",2001
"conf/sigmod/BarbaraI94","Sleepers and Workaholics: Caching Strategies in Mobile Environments","Daniel Barbará, Tomasz Imielinski","SIGMOD Conference",1994
"conf/sigmod/Ellison95","Keynote Address","Larry Ellison","SIGMOD Conference",1995
"journals/vldb/MecellaP01","Designing wrapper components for e-services in integrating heterogeneous systems","Barbara Pernici, Massimo Mecella","VLDB J.",2001
"journals/vldb/Sciore94","Versioning and Configuration Management in an Object-Oriented Data Model","Edward Sciore","VLDB J.",1994
"conf/vldb/PapadimitriouBF03","Adaptive, Hands-Off Stream Mining","Anthony Brockwell, Spiros Papadimitriou, Christos Faloutsos","VLDB",2003
"conf/sigmod/LangS01","Modeling High-Dimensional Index Structures using Sampling","Christian A. Lang, Ambuj K. Singh","SIGMOD Conference",2001
"conf/vldb/Mohan99","Repeating History Beyond ARIES","C. Mohan","VLDB",1999
"conf/sigmod/CarinoKKB01","StorHouse Metanoia - New Applications for Database, Storage & Data Warehousing","Felipe Cariño, Pekka Kostamaa, Art Kaufmann, John Burgess","SIGMOD Conference",2001
"conf/sigmod/NgLHP98","Exploratory Mining and Pruning Optimizations of Constrained Association Rules","Alex Pang, Jiawei Han, Raymond T. Ng, Laks V. S. Lakshmanan","SIGMOD Conference",1998
"conf/vldb/RezendeH98","The Heterogeneity Problem and Middleware Technology: Experiences with and Performance of Database Gateways","Klaudia Hergula, Fernando de Ferreira Rezende","VLDB",1998
"conf/sigmod/Kulkarni94","Object-Oriented Extensions in SQL3: A Status Report","Krishna G. Kulkarni","SIGMOD Conference",1994
"conf/sigmod/Krishnamurthy03","Oracle XML DB Repository","Viswanathan Krishnamurthy","SIGMOD Conference",2003
"journals/sigmod/Weikum02","Foundations of Statistical Natural Language Processing - Book Review","Gerhard Weikum","SIGMOD Record",2002
"conf/vldb/HasanM94","Optimization Algorithms for Exploiting the Parallelism-Communication Tradeoff in Pipelined Parallelism","Waqar Hasan, Rajeev Motwani","VLDB",1994
"conf/sigmod/ImielinskiV95","DataMine - Interactive Rule Discovery System","Aashu Virmani, Tomasz Imielinski","SIGMOD Conference",1995
"conf/vldb/YagoubFIV00","Caching Strategies for Data-Intensive Web Sites","Khaled Yagoub, Patrick Valduriez, Valérie Issarny, Daniela Florescu","VLDB",2000
"conf/vldb/HuebschHLLSS03","Querying the Internet with PIER","Ion Stoica, Nick Lanham, Scott Shenker, Joseph M. Hellerstein, Boon Thau Loo, Ryan Huebsch","VLDB",2003
"conf/vldb/AltinelBKMPR03","Cache Tables: Paving the Way for an Adaptive Database Cache","Hamid Pirahesh, Christof Bornhövd, Berthold Reinwald, Sailesh Krishnamurthy, Mehmet Altinel, C. Mohan","VLDB",2003
"conf/vldb/GuptaM96","What is the Data Warehousing Problem? (Are Materialized Views the Answer?)","Inderpal Singh Mumick, Ashish Gupta","VLDB",1996
"journals/vldb/LiangOY00","Optimizing Multiple Dimensional Queries Simultaneously in Multidimensional Databases","Jeffrey Xu Yu, Weifa Liang, Maria E. Orlowska","VLDB J.",2000
"journals/tods/LiuM96","The Building Blocks for Specifying Communication Behavior of Complex Objects: An Activity-Driven Approach","Ling Liu, Robert Meersman","ACM Trans. Database Syst.",1996
"journals/sigmod/X94a","Calls for Papers / Announcements","?","SIGMOD Record",1994
"conf/sigmod/EmbleyJN99","Record-Boundary Discovery in Web Documents","Yiu-Kai Ng, Y. S. Jiang, David W. Embley","SIGMOD Conference",1999
"journals/sigmod/WolfsonSDNR95","View Maintenance in Mobile Computing","Ouri Wolfson, Kailash Narayanan, Son Dao, Ramya Raj, A. Prasad Sistla","SIGMOD Record",1995
"conf/vldb/LabrinidisR03","Balancing Performance and Data Freshness in Web Database Servers","Nick Roussopoulos, Alexandros Labrinidis","VLDB",2003
"conf/sigmod/FreireHRRS02","StatiX: making XML count","Jayant R. Haritsa, Juliana Freire, Maya Ramanath, Prasan Roy, Jérôme Siméon","SIGMOD Conference",2002
"conf/vldb/JensenL01","Transaction Timestamping in (Temporal) Databases","Christian S. Jensen, David B. Lomet","VLDB",2001
"conf/vldb/HageJPST03","Integrated Data Management for Mobile Services in the Real World","Igor Timko, Torben Bach Pedersen, Christian Hage, Christian S. Jensen, Laurynas Speicys","VLDB",2003
"journals/vldb/GutingS95","Realm-Based Spatial Data Types: The ROSE Algebra","Markus Schneider, Ralf Hartmut Güting","VLDB J.",1995
"conf/vldb/FuC94","A Transaction Replication Scheme for a Replicated Database with Node Autonomy","David Wai-Lok Cheung, Ada Wai-Chee Fu","VLDB",1994
"journals/sigmod/Ouksel03","In-context peer-to-peer information filtering on the Web","Aris M. Ouksel","SIGMOD Record",2003
"journals/vldb/RamakrishnanSSS94","The CORAL Deductive System","Raghu Ramakrishnan, S. Sudarshan, Divesh Srivastava, Praveen Seshadri","VLDB J.",1994
"journals/sigmod/ChangASS98","T2: A Customizable Parallel Database for Multi-Dimensional Data","Alan Sussman, Anurag Acharya, Joel H. Saltz, Chialin Chang","SIGMOD Record",1998
"conf/sigmod/KementsietsidisAM03","Mapping Data in Peer-to-Peer Systems: Semantics and Algorithmic Issues","Renée J. Miller, Anastasios Kementsietsidis, Marcelo Arenas","SIGMOD Conference",2003
"conf/sigmod/Gibson95","Storage Technology: RAID and Beyond","Garth A. Gibson","SIGMOD Conference",1995
"journals/sigmod/RosenthalS99","First-Class Views: A Key to User-Centered Computing","Arnon Rosenthal, Edward Sciore","SIGMOD Record",1999
"journals/sigmod/Kim02","Conceptual Modeling and Specification Generation for B2B Business Process based on ebXML","HyoungDo Kim","SIGMOD Record",2002
"journals/sigmod/LinP96","Enhancing External Consistency in Real-Time Transactions","Shing-Shan Peng, Kwei-Jay Lin","SIGMOD Record",1996
"conf/vldb/ColletCS94","NAOS - Efficient and Modular Reactive Capabilities in an Object-Oriented Database System","Thierry Coupaye, T. Svensen, Christine Collet","VLDB",1994
"conf/sigmod/Sahuguet01","Kweelt: More than just yet another framework to query XML!","Arnaud Sahuguet","SIGMOD Conference",2001
"conf/vldb/OzdenGHNSDGGW01","Storage Service Providers: a Solution for Storage Management? (Panel)","Elizabeth A. M. Shriver, Bruce Hillyer, Wee Teck Ng, Banu Özden, Eran Gabber, David J. DeWitt, John Wilkes, Jim Gray, Bruce Gordon","VLDB",2001
"conf/sigmod/GorelikWD94","Sybase Replication Server","Mark Deppe, Yongdong Wang, Alex Gorelik","SIGMOD Conference",1994
"conf/vldb/BamfordAP99","A Scalable and Highly Available Networked Database Architecture","Angelo Pruscino, Rafiul Ahad, Roger Bamford","VLDB",1999
"journals/sigmod/MeltzerC98","XML and Electronic Commerce: Enabling the Network Economy","Robert J. Glushko, Bart Meltzer","SIGMOD Record",1998
"journals/sigmod/PourabbasR00","Hierarchies and Relative Operators in the OLAP Environment","Maurizio Rafanelli, Elaheh Pourabbas","SIGMOD Record",2000
"conf/sigmod/CookWZ94","Partition Selection Policies in Object Database Garbage Collection","Benjamin G. Zorn, Alexander L. Wolf, Jonathan E. Cook","SIGMOD Conference",1994
"conf/vldb/KietzRS97","Mining Insurance Data at Swiss Life","Jörg-Uwe Kietz, Ulrich Reimer, Martin Staudt","VLDB",1997
"conf/sigmod/BreunigKKS01","Data Bubbles: Quality Preserving Performance Boosting for Hierarchical Clustering","Jörg Sander, Hans-Peter Kriegel, Peer Kröger, Markus M. Breunig","SIGMOD Conference",2001
"journals/sigmod/DadamK97","The Database and Information System Research Group at the University of Ulm","Peter Dadam, Wolfgang Klas","SIGMOD Record",1997
"conf/sigmod/PengC03","XPath Queries on Streaming Data","Sudarshan S. Chawathe, Feng Peng","SIGMOD Conference",2003
"journals/sigmod/Ley00","SIGMOD Anthology Editor's Message","Michael Ley","SIGMOD Record",2000
"journals/tods/Chen95a","Query Evaluation in Deductive Databases with Alternating Fixpoint Semantics","Weidong Chen","ACM Trans. Database Syst.",1995
"conf/sigmod/AdaliCPS96","Query Caching and Optimization in Distributed Mediator Systems","Sibel Adali, Yannis Papakonstantinou, K. Selçuk Candan, V. S. Subrahmanian","SIGMOD Conference",1996
"conf/vldb/MehtaD95","Managing Intra-operator Parallelism in Parallel Database Systems","David J. DeWitt, Manish Mehta","VLDB",1995
"conf/vldb/IwerksSS03","Continuous K-Nearest Neighbor Queries for Continuously Moving Points with Updates","Hanan Samet, Ken Smith, Glenn S. Iwerks","VLDB",2003
"conf/sigmod/WynblattN01","The Network is the Database: Data Management for Highly Distributed Systems","Michael J. Wynblatt, Julio C. Navas","SIGMOD Conference",2001
"journals/sigmod/ShethM02","Amicalola Report: Database and Information System Research Challenges and Opportunities in Semantic Web and Enterprises","Robert Meersman, Amit P. Sheth","SIGMOD Record",2002
"conf/vldb/GoodmanRS94","Building a Laboratory Information System Around a C++-Based Object-Oriented DBMS","Nathan Goodman, Steve Rozen, Lincoln Stein","VLDB",1994
"conf/vldb/SeegerBBKSDS01","XXL - A Library Approach to Supporting Efficient Implementations of Advanced Database Queries","Björn Blohsfeld, Jens-Peter Dittrich, Martin Schneider, Bernhard Seeger, Tobias Schäfer, Jochen Van den Bercken, Jürgen Krämer","VLDB",2001
"conf/vldb/LinR98","Querying Continuous Time Sequences","Tore Risch, Ling Lin","VLDB",1998
"conf/vldb/HardingLM03","XISS/R: XML Indexing and Storage System using RDBMS","Philip J. Harding, Bongki Moon, Quanzhong Li","VLDB",2003
"conf/vldb/FuhDCMTLDRM99","Implementation of SQL3 Structured Types with Inheritance and Value Substitutability","Nelson Mendonça Mattos, Serge Rielau, Bruce G. Lindsay, Stefan Deßloch, You-Chin Fuh, Brian T. Tran, Danko Mannhaupt, Linda DeMichel, Weidong Chen","VLDB",1999
"conf/sigmod/Grust02","Accelerating XPath location steps","Torsten Grust","SIGMOD Conference",2002
"conf/vldb/KilgerM94","Indexing Multiple Sets","Christoph Kilger, Guido Moerkotte","VLDB",1994
"conf/sigmod/ONeilQ97","Improved Query Performance with Variant Indexes","Patrick E. O'Neil, Dallan Quass","SIGMOD Conference",1997
"journals/sigmod/Colliat96","OLAP, Relational, and Multidimensional Database Systems","George Colliat","SIGMOD Record",1996
"conf/vldb/SetzerZ94","New Concurrency Control Algorithms for Accessing and Compacting B-Trees","Andrea Zisman, V. W. Setzer","VLDB",1994
"conf/vldb/LabrinidisR01","Update Propagation Strategies for Improving the Quality of Data on the Web","Nick Roussopoulos, Alexandros Labrinidis","VLDB",2001
"journals/sigmod/Mendelzon00","Information Director's Message","Alberto O. Mendelzon","SIGMOD Record",2000
"conf/sigmod/DarR94","A Performance Study of Transitive Closure Algorithms","Raghu Ramakrishnan, Shaul Dar","SIGMOD Conference",1994
"conf/sigmod/Gal00","Data Management in eCommerce: The Good, the Bad, and the Ugly","Avigdor Gal","SIGMOD Conference",2000
"conf/vldb/ShanmugasundaramSBCLPR00","Efficiently Publishing Relational Data as XML Documents","Berthold Reinwald, Jayavel Shanmugasundaram, Michael J. Carey, Eugene J. Shekita, Hamid Pirahesh, Bruce G. Lindsay, Rimon Barr","VLDB",2000
"conf/sigmod/JaedickeM98","On Parallel Processing of Aggregate and Scalar Functions in Object-Relational DBMS","Michael Jaedicke, Bernhard Mitschang","SIGMOD Conference",1998
"journals/sigmod/OConnellW03","Performing Jobs without Decompression in a Compressed Database System","N. Winterbottom, S. J. O'Connell","SIGMOD Record",2003
"journals/sigmod/Stacey95","Replication: DB2, Oracle, or Sybase?","Doug Stacey","SIGMOD Record",1995
"conf/vldb/BerckenS96","Query Processing Techniques for Multiversion Access Methods","Jochen Van den Bercken, Bernhard Seeger","VLDB",1996
"conf/vldb/AshwinRSSS97","Garbage Collection in Object Oriented Databases Using Transactional Cyclic Reference Counting","S. Sudarshan, Prasan Roy, Abraham Silberschatz, S. Seshadri, Srinivas Ashwin","VLDB",1997
"conf/vldb/BlottKS98","Information, Communication, and Money: For What Can We Charge and How Can We Meter It?","Henry F. Korth, Stephen Blott, Abraham Silberschatz","VLDB",1998
"journals/tods/PetersO97","An Axiomatic Model of Dynamic Schema Evolution in Objectbase Systems","M. Tamer Özsu, Randal J. Peters","ACM Trans. Database Syst.",1997
"conf/vldb/DaynesC02","Lightweight Flexible Isolation for Language-based Extensible Systems","Laurent Daynès, Grzegorz Czajkowski","VLDB",2002
"conf/sigmod/VossenW99","The WASA2 Object-Oriented Workflow Management System","Mathias Weske, Gottfried Vossen","SIGMOD Conference",1999
"conf/vldb/CarinoO98","Plan-Per-Tuple Optimization Solution - Parallel Execution of Expensive User-Defined Functions","Felipe Cariño, William O'Connell","VLDB",1998
"journals/vldb/ChienTZ02","Efficient schemes for managing multiversionXML documents","Shu-Yao Chien, Carlo Zaniolo, Vassilis J. Tsotras","VLDB J.",2002
"conf/vldb/AbiteboulACEMM99","Active Views for Electronic Commerce","Laurent Mignet, Serge Abiteboul, Tova Milo, Adi Eyal, Bernd Amann, Sophie Cluet","VLDB",1999
"conf/vldb/FernandezSCMS03","Implementing Xquery 1.0: The Galax Experience","Gargi Sur, Mary F. Fernandez, Amélie Marian, Jérôme Siméon, Byron Choi","VLDB",2003
"conf/sigmod/ZhangDWEMPMDR03","Rainbow: Multi-XQuery Optimization Using Materialized XML Views","Brian Murphy, Elke A. Rundensteiner, Bradford Pielech, Maged El-Sayed, Mukesh Mulchandani, Luping Ding, Katica Dimitrova, Ling Wang, Xin Zhang","SIGMOD Conference",2003
"conf/vldb/SimonD95","Promises and Realities of Active Database Systems","Eric Simon, Angelika Kotz Dittrich","VLDB",1995
"journals/sigmod/Liu03b","Editor's Notes","Ling Liu","SIGMOD Record",2003
"journals/sigmod/KappelR98","The TriGS Active Object-Oriented Database System - An Overview","Gerti Kappel, Werner Retschitzegger","SIGMOD Record",1998
"conf/vldb/FukudaMMT96","Constructing Efficient Decision Trees by Using Optimized Numeric Association Rules","Takeshi Fukuda, Yasuhiko Morimoto, Takeshi Tokuyama, Shinichi Morishita","VLDB",1996
"conf/vldb/KounevB02","Improving Data Access of J2EE Applications by Exploiting Asynchronous Messaging and Caching Services","Samuel Kounev, Alejandro P. Buchmann","VLDB",2002
"journals/sigmod/GamacheS95","Addressing Techniques Used in Database Object Managers O2 and Orion","Nadjiba Sahraoui, André Gamache","SIGMOD Record",1995
"journals/vldb/ShethTP03","Complex relationships and knowledge discovery support in the InfoQuilt system","Amit P. Sheth, Sanjeev Thacker, Shuchi Patel","VLDB J.",2003
